"急ぐ","いそぐ","to hurry, to rush, to hasten, to make something happen sooner"
"島","しま, シマ","island; one's territory (of a sex worker, organized crime gang, etc.), one's turf"
"暮らす","くらす","to live, to get along; to spend (time)"
"結果","けっか","result, consequence, outcome, effect; as a result of ..., as a consequence of ..., after ..., following ...; bearing fruit, fruiting"
"南","みなみ","south"
"幼い","おさない","very young, little; childish, immature"
"要約","ようやく","summary, digest"
"野郎","やろう","guy, fellow, chap, buddy; bastard, asshole, arsehole, son of a bitch"
"犬","いぬ, イヌ","dog (Canis (lupus) familiaris); squealer, rat, snitch, informer, informant, spy; loser, asshole; counterfeit, inferior, useless, wasteful"
"低い","ひくい, ひっくい","low (rank, degree, value, content, quality, etc.); low (position), close to the ground; short (height); deep (voice), in a low key, low (volume)"
"何の","どの","which, what (way)"
"茣蓙","ござ","rush mat, matting, mat"
"扉","とびら","door, gate, opening; title page"
"","かも","may, might, perhaps, may be, possibly"
"全部","ぜんぶ","all, entire, whole, altogether"
"完全","かんぜん","perfect, complete"
"九","きゅう, く, ここの, この, ここ","nine, 9"
"愛","あい","love, affection, care; attachment, craving, desire; agape; Ireland"
"雨","あめ","rain; rainy day, rainy weather; the November suit (in hanafuda)"
"古い","ふるい","old, aged, ancient, antiquated, antique, timeworn; long, since long ago, time-honored; of the distant past, long-ago; stale, threadbare, hackneyed, corny; old-fashioned, outmoded, out-of-date"
"腰","こし, コシ","lower back, waist, hips, lumbar region; body (of hair, noodle, paper, etc.), resilience, spring"
"周り","まわり","circumference, girth; surroundings, neighbourhood, neighborhood, vicinity; people surrounding oneself, surrounding circumstances"
"理解","りかい","understanding, comprehension, appreciation; sympathy"
"昨日","きのう, さくじつ","yesterday"
"面","おもて, おも, も, もて","face; surface; mask (esp. a noh or kyogen mask)"
"不安","ふあん","anxiety, uneasiness, worry, apprehension, fear, insecurity, suspense"
"刑事","けいじ","(police) detective; criminal matter"
"図","ず","drawing, picture, diagram, figure, illustration, chart, graph, map; sight, scene"
"僅か","わずか","a little, a few, small, slight, trifling, meagre, meager, narrow (margin); only, just, merely, no more than"
"背中","せなか","back (of the body)"
"村","むら, そん","village"
"覗く","のぞく","to peek (through a keyhole, gap, etc.); to look down into (a ravine, etc.); to peek into (a shop, bookstore, etc.); to sneak a look at, to take a quick look at; to peep (through a telescope, microscope, etc.); to stick out (a scarf from a collar, etc.), to peek through (sky through a forest canopy, etc.); to examine (an expression), to study (a face); to face"
"薄い","うすい","thin (of an object); pale, light, faint; watery, thin, diluted; weak (taste, etc.), little (affection, etc.), not much (of a presence); slim (probability, etc.), small; sparse, patchy, scattered"
"共","ども","first-person plural (or singular); second or third person plural (implies speaker is of higher status than those referred to)"
"忠実","ちゅうじつ","faithful, devoted, loyal, honest, true"
"減らす","へらす","to abate, to decrease, to diminish, to shorten"
"役に立たない","やくにたたない","of no avail, useless"
"直に","じきに","immediately, right away, at once, soon, shortly, in a moment, before long; easily, readily"
"","ちゃん","suffix for familiar person"
"況して","まして","still more, to say nothing of, not to mention; still less"
"遊ぶ","あそぶ, あすぶ","to play (games, sports), to enjoy oneself, to have a good time; to mess about (with alcohol, gambling, philandery, etc.); to be idle, to do nothing, to be unused; to meet up (with friends), to hang out; to give oneself up (to gambling, drinking, etc.); to go to (for pleasure or for study); to tease (someone), to play (with); to intentionally throw a ball to lower the batter's concentration"
"優しい","やさしい","tender, kind, gentle, graceful, affectionate, amiable"
"連れる","つれる","to take (someone) with one, to bring along, to go with, to be accompanied by"
"意識","いしき","consciousness; becoming aware (of), awareness, sense; mano-vijnana (mental consciousness, cognizer of sensory information)"
"廊下","ろうか","corridor, hallway, passageway"
"丸い","まるい, まろい","round, circular, spherical; curved, smooth; harmonious, calm, peaceful, amiable, amicable"
"漸と","やっと","at last, finally; barely, narrowly, just, by the skin of one's teeth"
"中々","なかなか","very, considerably, easily, readily, fairly, quite, highly, rather; by no means, not readily; middle, half-way point; excellent, wonderful, very good"
"何とか","なんとか","something, something or other, so-and-so; somehow, anyhow, one way or another"
"写真","しゃしん","photograph, photo, picture, photography; moving picture, movie"
"主人","しゅじん","head (of a household), proprietor (of a store), proprietress, landlord, landlady; one's husband; (one's) employer, (one's) master; host, hostess"
"石","いし","stone, rock, pebble; jewel, precious stone; flint (in a lighter); stone; stone (in the bladder, kidney etc.), calculus"
"会社","かいしゃ","company, corporation, firm; one's workplace"
"気分","きぶん","feeling, mood"
"見つける","みつける","to find, to discover, to come across, to spot, to catch (someone doing); to be used to seeing, to be familiar with"
"合う","あう, おう","to come together, to merge, to unite, to meet; to fit, to match, to suit, to agree with, to be correct; to be profitable, to be equitable; to do ... to each other, to do ... together"
"当てる","あてる","to hit; to expose; to apply (e.g. patch), to put on, to put against, to hold on, to hold against; to allot, to call on someone (e.g. in class); to guess (an answer); to make a hit (e.g. in a lottery)"
"彼奴","あいつ","he, she, that guy; that, that one, that thing"
"無理","むり, ムリ","unreasonable, unnatural, unjustifiable; impossible; forcible, forced, compulsory; excessive (work, etc.), immoderate; to work too hard, to try too hard; no way, not a chance, never, dream on; irrational"
"想像","そうぞう","imagination, supposition, guess"
"涙","なみだ, なみた, なだ, なんだ","tear, tears, lachrymal secretion; sympathy"
"軍","ぐん","army, armed forces, troops; military authorities; team, group, troupe"
"行い","おこない","deed, act, action; conduct, behavior, behaviour; asceticism"
"一","いち","one, 1; best; first, foremost; beginning, start; a (single), one (of many); ace; bottom string (on a shamisen, etc.)"
"不図","ふと","suddenly, casually, accidentally, incidentally, unexpectedly, unintentionally"
"選ぶ","えらぶ","to choose, to select, to pick (out)"
"でも無い","でもない","is not ... either, is (neither ...) nor ..., nor is it ..., is not even ...; does not ... either, (neither ...) nor ..., does not even ..."
"漏る","もる","to leak, to run out"
"死体","したい","dead body, corpse, cadaver, carcass"
"尚","なお","still, yet; more, still more, greater, further; furthermore, in addition, moreover, note that ...; as if, just like, as though"
"木","き","tree, shrub, bush; wood, timber; wooden clappers (signalling the beginning or end of a performance)"
"右","みぎ","right, right-hand side; right hand; the above (in a piece of vertical writing), above-mentioned; the right (wing), rightist; the better (of two)"
"渡る","わたる","to cross over, to go across; to extend, to cover, to range, to span"
"女の子","おんなのこ","girl, daughter, baby girl; young woman"
"発見","はっけん","discovery, detection, finding"
"広い","ひろい","spacious, vast, wide"
"行き","いき, ゆき","the way there, outbound leg, outbound trip, departing leg; bound for ...; outbound ticket"
"もう一度","もういちど","once more, again"
"匂う","におう","to be fragrant, to smell (good); to stink, to smell (bad); to glow, to be bright; to smack of, to show hints of"
"勝つ","かつ","to win, to gain victory"
"変える","かえる","to change, to alter, to transform, to convert, to turn, to vary; to reform, to revise, to amend"
"遅れ","おくれ","delay, lag, postponement, falling behind"
"見かけ","みかけ","outward appearance; apparent"
"","カンニング","cheating (on an examination), cribbing"
"等","ら","pluralizing suffix; or so, rough indicator of direction, location, amount, etc.; nominalizing suffix"
"ような気がする","ようなきがする","I feel that ..., I feel as though ..., I have a feeling that ..., I have the impression that ..., I think that ..."
"引く","ひく","to pull, to tug, to lead (e.g. a horse); to draw (attention, sympathy, etc.), to attract (e.g. interest); to draw back (e.g. one's hand), to draw in (one's chin, stomach, etc.), to pull in; to draw (a card, mahjong tile, etc.); to draw (a line, plan, etc.); to catch (a cold); to play (a stringed or keyboard instrument); to look up (in a dictionary, phone book, etc.), to consult, to check; to haul, to pull (vehicles); to subtract, to deduct; to recede, to ebb, to fade; to be descend from, to inherit (a characteristic); to quote, to cite, to raise (as evidence); to lay on (electricity, gas, etc.), to install (e.g. a telephone), to supply (e.g. water); to hold (e.g. a note); to apply (e.g. lipstick), to oil (e.g. a pan), to wax (e.g. a floor); to move back, to draw back, to recede, to fall back, to retreat; to lessen, to subside, to ebb, to go down (e.g. of swelling); to resign, to retire, to quit; to be put off (by someone's words or behaviour), to be turned off, to recoil (in disgust, etc.), to cringe"
"達","たち","pluralizing suffix (esp. for people and animals; formerly honorific)"
"森","もり","forest; shrine grove"
"握る","にぎる","to clasp, to grasp, to grip, to clutch; to hold (the answer), to have (e.g. the solution), to be the key, to be the reason; to seize (power), to hold (the reins), to dominate, to control; to make (nigirizushi, rice ball, etc.), to form (with one's hands), to press into shape, to mold, to mould"
"一日","いちにち, いちじつ","one day; all day (long), the whole day, from morning till night; first day of the month"
"草花","くさばな, そうか","flower, flowering plant"
"闇","やみ","darkness, the dark; bewilderment, despair, hopelessness; hidden place, secrecy, oblivion; black market, shady trading, underhand transactions, illegal channels"
"息子","むすこ, ムスコ","son; penis"
"決まる","きまる, キマる","to be decided, to be settled, to be fixed, to be arranged; to be unchanging, to be the same (as always), to be fixed, to be set; to be a fixed rule, to be destined, to be a convention, to be a custom, to be common knowledge; to be well executed (of a manoeuvre in a sport, game, etc.), to go well, to succeed, to connect (of a punch); to look good (of clothing), to look sharp, to be stylish, to suit one, to be held in place (of a hairdo); to be struck and held (of a pose in kabuki)"
"米","メートル","metre (unit of length), meter; meter, gauge"
"花","はな","flower, blossom, bloom, petal; cherry blossom; beauty; blooming (esp. of cherry blossoms); ikebana; hanafuda; (the) best; glorious, lovely"
"喜ぶ","よろこぶ","to be delighted, to be glad, to be pleased, to rejoice; to congratulate; to welcome (a proposal, advice, etc.), to take kindly to; to do with pleasure, to do gladly, to be happy (to do)"
"今日は","こんにちは, こんにちわ, こにちわ, こにちは","hello, good day, good afternoon"
"響めく","どよめく","to resound, to reverberate; to make a stir"
"輝く","かがやく","to shine, to sparkle, to twinkle, to glitter, to glisten; to light up (with happiness, hope, etc.), to beam, to gleam, to glow"
"返事","へんじ","reply, answer, response"
"座","ざ","seat, place; position, status; gathering, party, company, atmosphere (of a gathering); stand, pedestal, platform; trade guild; attaches to the names of constellations; attaches to the names of theatres, cinemas and theatrical troupes; counter for theatres, deities, Buddhist images, tall mountains, and satokagura songs"
"真逆","まさか","by no means, never!, well, I never!, you don't say!, certainly (not); something unexpected, emergency; currently, for the time being, presently, for now; indeed, really, truly, unexpectedly"
"途中","とちゅう","on the way, en route; in the middle of, midway, halfway"
"何時","いつ","when, at what time, how soon; normal times, ordinary days"
"階段","かいだん","stairs, stairway, staircase"
"揉む","もむ","to rub, to crumple; to massage; to argue, to have a heated discussion; to train, to coach; to jostle, to crowd, to shake, to rock; to have various experiences (out in the world)"
"起こる","おこる","to occur, to happen"
"立ち上がる","たちあがる","to stand up, to get up, to rise (to one's feet); to recover, to regain one's energy, to rise; to (stand up and) take action, to rise up (against), to start (doing); to rise (from a crouch) and make the initial charge; to start up, to boot up; to be established, to be set up, to be formed, to be created; to rise (of steam, smoke, etc.)"
"簡単","かんたん","simple, easy, uncomplicated; brief, quick, light"
"動き","うごき","movement, move, motion; trend, development, change, fluctuation"
"申し込み","もうしこみ","application, entry, request, subscription, offer, proposal, overture, challenge"
"汚れる","よごれる","to get dirty, to become dirty; to become sullied, to become corrupted, to lose one's chastity"
"眺め","ながめ","scene, view, prospect, outlook"
"","パソコン","personal computer, PC"
"","ピカソ","Picasso"
"上る","のぼる","to ascend, to go up, to climb; to ascend (as a natural process, e.g. the Sun), to rise; to go to (the capital); to be promoted; to add up to; to advance (in price); to swim up (a river), to sail up; to come up (on the agenda)"
"午後","ごご","afternoon, p.m."
"何と","なんと","what, how; what (a) ...!, how ...!; surprisingly, to my amazement, believe it or not, why, ...!; oh my, wow; well, ..., so, ..."
"倒れる","たおれる","to fall (over, down), to collapse, to take a fall, to topple; to be destroyed (in a collapse), to collapse, to cave in, to crumble, to give away; to be confined to bed (with an illness), to come down with, to break down (e.g. from overwork); to die, to be killed; to go bankrupt (of a company, bank, etc.), to fail, to collapse, to go under; to be defeated (in a game), to lose; to fall (of a government, dictator, etc.), to be overthrown"
"遂に","ついに","finally, in the end, at last; in the end, after all, never (happened)"
"危険","きけん","danger, peril, hazard; risk"
"幾ら","いくら","how much; something over, and something, -odd; however (much), no matter how"
"結局","けっきょく","after all, in the end, ultimately, eventually; conclusion, end; end of a game of go, shogi, etc."
"字","あざ","section of village"
"寧ろ","むしろ","rather, better, instead, if anything"
"成す","なす","to form, to make, to constitute; to build up (e.g. a fortune), to create, to establish; to accomplish, to achieve, to win (fame), to gain; to change (into), to convert; to do, to commit, to carry out, to bring about; to do intentionally"
"怖い","こわい","scary, frightening, eerie, dreadful"
"腹","はら","abdomen, belly, stomach; womb; one's mind, one's real intentions, one's true motive; courage, nerve, willpower; generosity, magnanimity; feelings, emotions; wide middle part, bulging part; inside, interior, inner part; anti-node; counter for hard roe; counter for containers with bulging middles (pots, vases, etc.)"
"愛する","あいする","to love"
"伝える","つたえる","to convey, to report, to transmit, to communicate, to tell, to impart, to propagate, to teach, to bequeath"
"先輩","せんぱい","senior (at work or school), superior, elder, older graduate, progenitor, old-timer"
"方法","ほうほう","method, way, manner, process, procedure, means, measure"
"行動","こうどう","action, conduct, behaviour, behavior, mobilization, mobilisation"
"","になると","when it becomes, when it comes to"
"必ず","かならず","always, without exception, necessarily, certainly, without fail, positively, invariably"
"至る","いたる","to arrive at (e.g. a decision), to reach (a stage), to attain; to lead to (a place), to get to; in the extreme case of; to come, to arrive, to result in"
"何だか","なんだか","(a) little, somewhat, somehow"
"沢山","たくさん","a lot, lots, plenty, many, a large number, much, a great deal, a good deal; enough, sufficient; enough, too many, too much"
"決める","きめる, キメる","to decide, to choose, to determine, to make up one's mind, to resolve, to set one's heart on, to settle, to arrange, to set, to appoint, to fix; to clinch (a victory), to decide (the outcome of a match); to persist in doing, to go through with; to always do, to have made a habit of; to take for granted, to assume; to dress up, to dress to kill, to dress to the nines; to carry out successfully (a move in sports, a pose in dance, etc.), to succeed in doing; to immobilize with a double-arm lock (in sumo, judo, etc.); to eat or drink something, to take illegal drugs"
"上げる","あげる, アゲる","to raise, to elevate; to move something (to a higher place), to put onto (e.g. a shelf); to increase (price, quality, status, etc.), to raise (a wage); to show someone (into a room), to let in (e.g. a guest); to give; to enrol (one's child in school), to enroll, to send (one's child; e.g. to college); to develop (talent, skill, etc.), to improve; to earn (something desirable), to achieve (e.g. a good result), to obtain; to promote (someone); to complete, to finish; to make (a loud sound), to raise (one's voice); to raise (one's gaze), to lift up (one's face), to look up; to do up (one's hair); to offer up (incense, a prayer, etc.) to the gods (or Buddha, etc.); to praise, to commend, to flatter; to make do (with less expenses than expected), to cover expenses (with a given amount), to set costs; to finish (one's studies), to complete (a lesson), to pass (e.g. a class); to upload (e.g. an image), to publish (on the internet), to post; to raise someone's spirits, to cheer someone up, to enhance a mood; (of the tide) to come in, to rise; to increase (of market price), to rise (of stock prices); to vomit, to throw up; to do for (the sake of someone else); to complete ...; to humbly do ..."
"這う","はう","to crawl, to creep, to go on all fours; to slither, to wriggle; to trail (of vines, flowers, etc.), to spread, to creep"
"","だの","and, or, and the like, and so forth, and what not"
"尋ねる","たずねる","to ask, to enquire, to inquire; to search, to look for, to look into, to investigate"
"本の","ほんの","mere, only, just, slight"
"働き","はたらき","work, labor, labour; achievement, performance, ability, talent; salary, income, earnings; action, activity, workings, function, operation, movement, motion; conjugation, inflection"
"両手","りょうて","both hands, both arms; ten"
"悩ます","なやます","to afflict, to torment, to harass, to molest"
"浮く","うく","to float; to become merry, to be cheerful; to become loose, to become unsteady; to feel out of it, to be cut off (e.g. from those around you), to feel out of place; to be frivolous, to be uncertain; to have (time, money, etc.) left over, to be saved (e.g. money); to have no basis, to be unreliable"
"庭","にわ","garden, yard, courtyard; field (of action), area"
"十九","じゅうきゅう","nineteen, 19"
"現在","げんざい","the present, present time, now; as of; present tense; this world, this life; to actually exist, to exist right now, to exist right in front of one"
"張る","はる","to stick, to paste, to affix; to stretch, to spread, to strain, to tighten, to put up (e.g. a tent); to form (e.g. ice on a pond); to fill, to swell; to stick out, to push out; to post (a link, etc. online); to be expensive; to keep a watch on, to be on the lookout; to slap; to become one tile away from completion; to span, to generate"
"嘘","うそ, ウソ","lie, fib, falsehood, untruth; mistake, error; unwise move, bad decision; no way!, unbelievable!, really?!"
"偖","さて","well, now, then"
"愚","ぐ","foolishness, silliness, stupidity, folly; I, me"
"約束","やくそく","promise, agreement, arrangement, one's word, contract, pact; appointment, engagement, date; convention, rule; destiny, fate"
"周囲","しゅうい","surroundings, environs; circumference"
"其れ其れ","それぞれ","each, respectively"
"亜米利加","アメリカ","(United States of) America, United States, US, USA; America (land mass), the Americas"
"出かける","でかける","to go out (e.g. on an excursion or outing), to leave, to depart, to start, to set out; to be about to leave, to be just going out"
"口調","くちょう","tone (of voice), manner of talking"
"例えば","たとえば","for example, for instance, e.g."
"私邸","してい","private residence"
"一方","いっぽう","one (esp. of two), the other, one way, the other way, one direction, the other direction, one side, the other side, one party, the other party; on the one hand, on the other hand; whereas, although, but at the same time, meanwhile, in turn; just keeps, being inclined to ..., tending to be ..., tending to do ..., continuously ..., just keeps on ...ing, only"
"随分","ずいぶん","very, extremely, surprisingly, fairly, quite, considerably, awfully, terribly; terrible, horrid, contemptible, reprehensible; remarkable, extraordinary"
"抜ける","ぬける","to come out, to fall out, to be omitted, to be missing, to escape, to come loose; to fade, to discolour; to wear a hole (e.g. clothes); to leave (e.g. a meeting); to be clear, to be transparent (e.g. of the sky); to be absentminded, to be careless, to be inattentive, to be foolish; to exit (a program loop); to go through, to pass through, to give way, to collapse; to finish a round with more than 88 points (not counting points gained from scoring combinations)"
"供","とも","companion, follower, attendant, retinue"
"戦争","せんそう","war; fighting, fierce competition"
"疑う","うたがう","to doubt, to distrust, to be suspicious of, to suspect"
"韻","いん","rhyme; rhyme (of a Chinese character), rime"
"描く","えがく, かく","to draw, to paint, to sketch; to depict, to describe; to picture in one's mind, to imagine; to form a certain shape (e.g. path of an action, appearance of an object, etc.)"
"あの人","あのひと","he, she, that person; you"
"光る","ひかる","to shine, to glitter, to be bright"
"及ぶ","およぶ","to reach, to amount to, to befall, to happen to, to extend, to go on (for, until); to be up to the task, to come up to; to compare with, to be a match (for); to commit (a crime); to require (to do)"
"人たち","ひとたち","people"
"漏らす","もらす","to let leak, to let out (e.g. light); to let out (a secret), to leak (information), to divulge, to disclose, to let slip; to give utterance to (e.g. one's dissatisfaction), to vent, to express, to reveal (e.g. one's true intentions), to let out (a sigh, etc.); to wet one's pants; to omit, to leave out; to fail to do, to miss, to omit (by mistake), to forget to do"
"","ハイキング","hiking"
"し過ぎる","しすぎる","to overdo, to do too much"
"穴","あな","hole, opening, orifice, perforation; pit, hollow, cavity, hole (e.g. in the ground); burrow, den, lair, holt, hole; deficit, shortage, (financial) hole, loss; gap (left by a missing employee, team member, etc.), vacancy, opening; flaw, fault, defect, weak point, hole (in a theory, plan, etc.), loophole; good place not many people know about, well-kept secret; upset victory (with a large payoff), long shot, dark horse; (partitioned) box (type of floor seating in a traditional Japanese theatre); hiding place, hideout"
"諸","しょ","various, many, several"
"美","び","beauty"
"振り返る","ふりかえる","to turn one's head, to look over one's shoulder, to turn around, to look back; to think back (on), to reminisce, to look back (on), to reflect (on)"
"服","ふく","clothes (esp. Western clothes), clothing, dress, costume, suit, outfit; counter for doses of medicine, gulps of tea, puffs of a cigarette, etc."
"御座います","ございます","to be, to exist; to be (doing); did, (have) done"
"","のみ","only, nothing but"
"駆る","かる","to spur on, to urge forward, to impel; to drive at high speed (e.g. a car)"
"吹く","ふく","to blow (of the wind); to blow (one's breath), to breathe out, to blow on (hot tea, candles, etc.), to puff; to play (a wind instrument), to blow (a whistle, trumpet, etc.), to whistle (a tune); to emit (smoke, fire, etc.), to spout, to spew, to puff out; to sprout, to put forth (buds); to appear (on the surface), to form, to be coated with (powder, rust, etc.); to burst out laughing, to burst into laughter; to brag, to talk big; to smelt, to mint"
"当たる","あたる","to be hit, to strike; to touch, to be in contact, to be affixed; to be equivalent to, to be applicable, to apply to; to be right on the money (of a prediction, criticism, etc.); to be selected (in a lottery, etc.), to win; to be successful, to go well, to be a hit; to face, to confront; to lie (in the direction of); to undertake, to be assigned; to be stricken (by food poisoning, heat, etc.), to be afflicted; to be called on (e.g. by a teacher); to treat (esp. harshly), to lash out at; to be unnecessary; to be hitting well, to be on a hitting streak; to feel a bite (in fishing); (of fruit, etc.) to be bruised, to spoil; to feel (something) out, to probe into, to check (i.e. by comparison); to shave; to be a relative of a person, to be a ... in relation to ..., to stand in a relationship"
"自ずから","おのずから","naturally, in due course, by itself, of its own accord"
"と言うことは","ということは","that is to say, so that means"
"部分","ぶぶん","portion, section, part"
"楽しい","たのしい","enjoyable, fun, pleasant, happy, delightful"
"宝","たから","treasure"
"膝","ひざ, ヒザ","knee; lap, knee and thigh (while sitting)"
"一人で","ひとりで","alone, by oneself, on one's own"
"青年","せいねん","youth, young man"
"望む","のぞむ","to desire, to want, to wish for, to hope for; to expect (of someone), to hope for, to look forward to; to see, to command (a view of), to overlook"
"負う","おう","to carry on one's back, to bear, to shoulder; to take (responsibility), to assume, to accept, to bear (the blame, costs, etc.), to have (a duty, obligation, etc.), to become responsible for, to be burdened with (work, debt, etc.); to suffer (an injury), to sustain (a wound), to receive, to incur (a loss, damage, etc.); to owe (a debt of gratitude to), to be indebted to; to have (something) behind one, to be backed by"
"５日","いつか, ごにち","5th day of the month; five days"
"４０","よんじゅう, しじゅう, よそ","forty, 40"
"浮かべる","うかべる","to float, to set afloat, to launch; to show on one's face (smile, sadness, etc.); to recall, to call to mind, to imagine, to think of"
"骨","ほね","bone; frame; outline, core; backbone, spirit, fortitude; laborious, troublesome, difficult"
"通り","どおり, どうり","in accordance with, following; roughly, about; Street, Avenue"
"大分","だいぶ, だいぶん","considerably, greatly, a lot"
"値引き","ねびき","price reduction, discount"
"大家族","だいかぞく","large family; extended family"
"食べ過ぎる","たべすぎる","to overeat"
"性","せい","nature (of a person); sex, gender; sex (i.e. sexual attraction, activity, etc.); gender; -ty, -ity, -ness, -cy"
"屋敷","やしき","residence, estate, grounds, premises, mansion"
"我が","わが","my, our, one's own"
"","だったら","if it's the case"
"常","つね","usual state of things"
"","そんなに","so much, so, like that"
"態度","たいど","attitude, manner, behaviour, demeanour, bearing; attitude (towards an issue, etc.), position, stance, stand"
"旦那","だんな","master (of a house, shop, etc.); husband; sir, boss, master, governor; patron of a mistress, geisha, bar or nightclub hostess, sugar daddy; alms, almsgiving, almsgiver"
"其れとも","それとも","or, or else"
"食事","しょくじ","meal, dinner; diet"
"友人","ゆうじん","friend"
"","どうやら","possibly, apparently, (seem) likely, seemingly; somehow or other, with difficulty, barely, after a fashion"
"昭和","しょうわ","Shōwa era (1926.12.25-1989.1.7); reminiscent of the Shōwa era, Shōwa-nostalgic, old-fashioned, quaint, old-school"
"旅","たび","travel, trip, journey"
"行う","おこなう","to perform, to do, to conduct oneself, to carry out"
"号","ごう","number, edition, make, model, issue, part of that group; sobriquet, pen-name; size (of printing types, canvases, knitting needles, etc.); suffix attached to names of ships, trains, airplanes, etc."
"内容","ないよう","contents, content, substance, matter, detail, import"
"伸ばす","のばす","to grow long (e.g. hair, nails); to lengthen, to extend, to stretch; to reach out, to hold out; to straighten, to smooth out; to spread evenly (dough, cream, etc.); to dilute, to thin out; to postpone; to prolong; to strengthen, to develop, to expand"
"恐怖","きょうふ, くふ","fear, dread, dismay, terror, horror, scare, panic"
"一本","いっぽん","one long cylindrical thing, one film, TV show, etc., one goal, home run, etc., one telephone call; one version; one book, a certain book; ippon, one point, a blow; geisha; single-minded focus on ..."
"向こう","むこう","opposite side, other side; over there, ahead, beyond, (in the) distance, far away, far off; destination, there (somewhere distant, esp. abroad); the other party, the other side; from now, next (e.g. two weeks), coming ..., from ... onwards"
"明るい","あかるい","light, bright, well-lit, well-lighted; bright (colour); cheerful, bright, spirited, sunny (e.g. disposition); bright (future, prospects, etc.), rosy, encouraging, promising; knowledgeable (about), familiar (with), well versed (in), well acquainted (with); fair (e.g. politics), clean, impartial"
"額","がく","(picture) frame, framed picture; amount (esp. of money), sum"
"抜く","ぬく","to pull out, to draw out, to extract, to unplug, to weed; to omit, to leave out, to go without, to skip; to do to the end, to do thoroughly, to do completely, to do severely; to let out (e.g. air from a tyre), to drain (e.g. water from a bath), to empty; to pick out, to choose, to select, to extract; to pilfer, to steal; to remove, to get rid of, to take out; to pass, to overtake, to outstrip, to get ahead of; to pierce, to break through, to go through; to cut out (a shape), to create (a pattern) by dying the surrounding area; to seize, to capture, to reduce; to scoop (a story); to take out (an opponent's stones; in go); to masturbate (of a male), to ejaculate (while masturbating); to take (a photo), to record (video)"
"払う","はらう","to pay (e.g. money, bill); to brush off, to wipe away, to clear away, to dust off, to cut off (e.g. branches); to drive away (e.g. one's competitors); to sell off (something unneeded), to dispose of; to pay (e.g. attention), to show (e.g. respect, concern); to make (e.g. effort, sacrifice), to expend, to exert; to move out (of one's own place), to vacate; to sweep (e.g. one's legs), to knock aside; to make a sweeping stroke (in Japanese calligraphy); to reset (an abacus)"
"しか無い","しかない","having no choice but to ..., all one can do is ..., there's nothing to do except ...; having nothing but ..., there is only ..., having only ..., having no more than ..."
"鉄","てつ","iron (Fe); steel; iron (will, discipline, lady, etc.); railway; railway enthusiast"
"思いやり","おもいやり","consideration, thoughtfulness, sympathy, compassion, feeling, kindness, understanding, regard, kindheartedness"
"助け合う","たすけあう","to help each other, to cooperate"
"関わらず","かかわらず","in spite of, despite, although; regardless of, irrespective of"
"点ける","つける","to turn on, to switch on, to light up"
"","だった","was, were"
"姉妹","しまい, きょうだい","sisters"
"新聞","しんぶん","newspaper"
"行","ぎょう","line (of text), row, verse; carya (austerities); samskara (formations); semi-cursive style (of writing Chinese characters), running style"
"百","ひゃく, はく","hundred, 100"
"疲れる","つかれる","to get tired, to tire, to get fatigued, to become exhausted, to grow weary; to become worn out (of a well-used object); to starve"
"如何しても","どうしても","by all means, at any cost, no matter what, at any rate, surely; whether (one is) willing or not, willingly or unwillingly, willy-nilly; on no account, by no means; in the end, in the long run, after all, eventually"
"落とす","おとす","to drop, to lose, to let fall, to shed (light), to cast (one's gaze), to pour in (liquid), to leave behind; to clean off (dirt, makeup, paint, etc.), to remove (e.g. stains or facial hair), to lose, to spend money at a certain place, to omit, to leave out, to secretly let escape; to lose (a match), to reject (an applicant), to fail (a course), to defeat (in an election); to lower (e.g. shoulders or voice), to lessen (e.g. production or body weight), to worsen (quality), to reduce (e.g. rank or popularity), to speak badly of, to make light of, to fall into straitened circumstances; to fall into (e.g. a dilemma or sin), to make one's own, to have one's bid accepted, to force surrender, to take (e.g. an enemy camp or castle), to forcefully convince, to press for a confession, to deal with; to download, to copy from a computer to another medium; to make someone swoon (judo); to finish a story (e.g. with the punch line); to finish (a period, e.g. of fasting); to win over, to seduce, to conquer (unwillingness)"
"背後","はいご","back, rear; background, behind the scenes"
"","あら, あらー","oh!, ah!, oh no"
"感情","かんじょう","emotion, feeling, feelings, sentiment"
"然うして","そうして","and, like that"
"貸す","かす","to lend, to loan; to rent out, to hire out; to hand (over), to give"
"告げる","つげる","to tell, to inform, to announce; to indicate, to signal, to mark"
"","たら, ったら, だら","if, when, after; when it comes to ..., as for ..., that ...; why don't you ..., why not ..., how about ..., what about ...; I tell you!, I said ..., I really mean ...; vocative particle"
"空気","くうき","air, atmosphere; mood, situation; someone with no presence, someone who doesn't stand out at all"
"踏む","ふむ","to step on, to tread on, to trample on; to set foot on (e.g. foreign soil), to stand on, to visit; to experience, to undergo; to follow (rules, principles, etc.), to go through (e.g. formalities), to complete; to estimate, to guess, to judge, to value, to appraise; to rhyme; to succeed to (e.g. the throne)"
"此奴","こいつ, こやつ","he, she, this fellow, this guy, this person; this, this one, this thing; hey, you!, you bastard!, damn you!"
"霧","きり","fog, mist; spray"
"岩","いわ","rock, boulder; crag"
"情報","じょうほう","information, news, report, intelligence; information (data contained in characters, signals, code, etc.)"
"例える","たとえる","to compare (something) to, to liken, to speak figuratively, to use a simile, to use a metaphor"
"噂","うわさ","rumour, rumor, report, hearsay, gossip, common talk"
