"出来上がる","できあがる","to be completed, to be finished, to be ready (e.g. to serve or eat); to be very drunk, to get plastered"
"待機","たいき","standing by, awaiting an opportunity, being on alert; quarantine"
"神殿","しんでん","temple, shrine, sanctuary"
"前日","ぜんじつ, まえび","previous day, day before, eve, prior day, preceding day"
"ため息","ためいき","sigh"
"全国","ぜんこく","the whole country"
"","デパート","department store; department"
"変更","へんこう","change, modification, alteration, revision, amendment"
"表示","ひょうじ","indication, expression, showing, manifestation, demonstration; display, displaying; representation; (copyright) attribution"
"例外","れいがい","exception"
"誘惑","ゆうわく","temptation, allurement, lure, enticement, seduction"
"航空","こうくう","aviation, flying"
"死人","しにん, しびと","corpse, dead person"
"電報","でんぽう","telegram"
"夜空","よぞら","night sky"
"住まう","すまう","to live, to reside, to inhabit"
"専ら","もっぱら, もはら","wholly, solely, entirely, exclusively, devotedly, fixedly; principally, mostly, chiefly, mainly"
"推定","すいてい","presumption, assumption; estimation"
"絞る","しぼる","to wring (towel, rag), to squeeze; to squeeze (fruit to extract juice), to press, to extract, to milk, to express milk; to rack (one's brains), to strain (one's voice); to extort, to exploit; to chew out, to reprimand severely, to rake over the coals, to give a sound scolding, to tell someone off, to scold, to rebuke; to drill into, to train; to narrow down (one's focus), to whittle down; to gather up (curtain, etc.), to tighten (drawstring); to stop down (lens); to turn down (e.g. radio); to bend (bow), to draw; to hold down, to constrict, to immobilize"
"何気ない","なにげない","casual, unconcerned, nonchalant, indifferent, offhand; ordinary, normal, regular, everyday, unremarkable"
"師団","しだん","(army) division"
"","ルール","rule"
"哲学","てつがく","philosophy"
"司令官","しれいかん","commandant, commanding officer, general"
"凍る","こおる","to freeze, to become frozen, to freeze over"
"顔面","がんめん","face (of person)"
"この辺","このへん","this area, around here; this point, this much, this extent"
"","バランス","balance"
"細長い","ほそながい","long and narrow"
"鬘","かつら, かずら, カツラ","wig, hairpiece, toupee"
"当初","とうしょ","beginning, start, outset; at first, at the beginning, initially, originally"
"","ローズ","rose"
"精","せい","spirit, sprite, nymph; energy, vigor (vigour), strength; fine details; semen"
"両足","りょうそく, りょうあし, もろあし","both feet; both legs"
"悪口","あっこう","(verbal) abuse, name-calling, abusive language, insulting remarks"
"飢える","うえる, かつえる","to starve, to be famished, to be hungry; to be starved of (e.g. love), to be thirsty for (e.g. knowledge), to be hungry for"
"酔っ払う","よっぱらう","to get drunk"
"駒","こま","piece (in shogi, chess, etc.); horse, foal; bridge (of a violin, etc.)"
"催す","もよおす","to hold (an event), to give (a dinner, party, etc.); to feel (sensation, emotion, call of nature, etc.), to show signs of"
"句","く","section (i.e. of text), sentence, passage, paragraph; phrase; verse (of 5 or 7 mora in Japanese poetry; of 4, 5, or 7 characters in Chinese poetry); haiku, first 17 morae of a renga, etc.; maxim, saying, idiom, expression; clause (e.g. in a database query language)"
"縁側","えんがわ","engawa, external corridor on the outer side of traditional Japanese houses; bone at the base of a fin (esp. of a flatfish), meat at the base of a fin"
"","ひょっとしたら","possibly, by some possibility, perhaps"
"失望","しつぼう","disappointment, despair"
"考えてみれば","かんがえてみれば","if you think about it, come to think of it"
"犠牲者","ぎせいしゃ","victim (esp. someone killed), casualty"
"土曜日","どようび","Saturday"
"一人一人","ひとりひとり, ひとりびとり","each (person), individually, one by one, one at a time, in turn"
"砕く","くだく","to break (into pieces), to smash, to crush, to shatter, to grind (into powder), to pound; to shatter (someone's hopes, confidence, etc.), to crush, to frustrate; to simplify, to make easy to understand"
"浮かび上がる","うかびあがる","to rise to the surface; to come to the front, to emerge (e.g. from obscurity); to stand out (e.g. against a dark background)"
"","せず","without doing"
"妊娠","にんしん","pregnancy, conception, gestation"
"愛想","あいそ, あいそう","amiability, friendliness, affability, sociability; fondness (of someone), affection, liking; compliments, civilities, courtesies, flattery; hospitality, special treatment, entertainment; bill (at a restaurant), check"
"関連","かんれん","relation, connection, relevance"
"小学生","しょうがくせい","elementary school student, primary school student, grade school student"
"止む","やむ","to cease, to stop, to be over"
"頭脳","ずのう","head, brains; intellect, understanding"
"洋服","ようふく","Western-style clothes (cf. traditional Japanese clothes)"
"１５日","じゅうごにち","15th day of the month; 15 days"
"若しかすると","もしかすると","perhaps, possibly, maybe, by some chance"
"小鳥","ことり","small bird, little bird"
"見逃す","みのがす","to miss, to overlook, to fail to notice; to let pass (a matter), to overlook (e.g. a wrongdoing), to turn a blind eye to; to pass up (e.g. an opportunity); to let (a good ball) go by"
"豪華","ごうか","extravagant, lavish, opulent, luxurious, magnificent, splendid, fancy, gorgeous"
"独身","どくしん","unmarried, single"
"墓地","ぼち, はかち","cemetery, graveyard"
"お姉さん","おねえさん","older sister, elder sister; young lady; miss; ma'am; older girl"
"割り","わり","rate, ratio, proportion; one tenth, ten percent; (comparative) profit, gain; assignment, allotment, allocation; match, schedule of matches; diluted with (of drinks), mixed with; discount, rebate"
"宗","しゅう","sect, denomination; tenets (of a religious sect)"
"","おいおい, オイオイ","hey!, wait a minute!, whoa!; boohoo, waaaa"
"盗賊","とうぞく","thief, robber, burglar, bandit"
"","スタイル","(one's) figure, build, physique, shape; style"
"宿る","やどる","to dwell (in), to exist (within), to form; to stay (at), to stop (at), to lodge (in), to take shelter; to be in the womb (of an unborn child); to be part of a constellation"
"すぐ側","すぐそば","right beside, close to, nearby"
"長崎","ながさき, ナガサキ","Nagasaki (city, prefecture)"
"中止","ちゅうし","interruption, discontinuance, suspension, stoppage; cancellation (of a planned event), calling off"
"劇","げき","drama, play; powerful drug"
"頭取","とうどり","(bank) president; greenroom manager (in a theater)"
"受け止める","うけとめる","to catch, to stop the blow; to react to, to take (advice, etc.), to accept, to come to grips with"
"念のため","ねんのため","just to make sure, just to be sure, for confirmation; just in case, for caution's sake, by way of precaution"
"静まる","しずまる","to become quiet, to quiet down, to quieten down; to calm down, to die down, to subside, to abate, to be suppressed"
"","トップ","top; top position; senior management, senior bureaucrat; home page (of a website)"
"","タイミング","timing"
"衰える","おとろえる","to become weak, to decline, to wear, to abate, to decay, to wither, to waste away"
"尚更","なおさら","still more, even more, all the more; still less, even less"
"民衆","みんしゅう","people, populace, masses"
"江","え","inlet, bay"
"","ムッと, むっと, むーっと, むうっと","to be offended, to get angry, to be annoyed, to be miffed, to be huffy, to be sullen, to be upset; to be stuffy, to be stifling, to be muggy; firmly (shutting one's mouth)"
"外貨","がいか","foreign currency, foreign money, foreign exchange; foreign goods, imported goods"
"家内","かない, やうち","(my) wife; inside the home, one's family"
"危うく","あやうく","barely, narrowly; almost, nearly"
"店内","てんない","inside of a store (restaurant, café, etc.), store interior, on the premises"
"","ネット","network; Internet; net (e.g. hairnet, tennis net); net (price, weight, etc.), nett"
"後書き","あとがき","afterword, postscript"
"偽る","いつわる","to lie, to pretend, to feign, to falsify; to deceive, to trick"
"風邪","かぜ, ふうじゃ","(common) cold, influenza, flu, ague, inflammatory respiratory system illness (in general)"
"無造作","むぞうさ","easy, simple, ready; casual, off-hand, easy-going, careless, artless"
"会釈","えしゃく","slight bow (as a greeting or sign of gratitude), nod, salutation; consideration, thoughtfulness"
"判明","はんめい","establishing, proving, ascertaining, identifying, confirming"
"不自由","ふじゆう","discomfort, inconvenience; poverty, want, destitution, lack; inability, disability, impairment (physical, mental, etc.), nonfluency (in a language)"
"呎","フィート","feet, foot"
"枠","わく","frame, framework; border, box; limit, restriction, quota; category, bracket, class; time slot (in a broadcasting schedule); stream, livestream, live stream, live (online) broadcast; spool (of thread), reel"
"乞食","こじき, こつじき","beggar; begging"
"便利","べんり","convenient, handy, useful"
"再会","さいかい","meeting again, reunion"
"階級","かいきゅう","(social) class; rank, grade"
"修行","しゅぎょう, すぎょう","training, practice, discipline, study; ascetic practices"
"翌年","よくねん, よくとし","following year"
"特有","とくゆう","characteristic (of), peculiar (to)"
"口実","こうじつ","excuse, pretext"
"数年","すうねん","several years, a few years"
"奉公","ほうこう","live-in domestic service, live-in apprenticeship; public duty, public service"
"連想","れんそう","association (of ideas), being reminded (of something), suggestion"
"失踪","しっそう","disappearance, running away, going missing, absconding"
"背筋","せすじ","spine, line of the backbone; seam down the back (of clothing)"
"営業","えいぎょう","business, trade, operations; sales"
"連隊","れんたい","regiment"
"図書館","としょかん, ずしょかん","library"
"信号","しんごう","signal, signalling, signaling; traffic light, traffic signal"
"絨毯","じゅうたん, ジュータン, ジュウタン","carpet, rug, runner"
"大げさ","おおげさ","exaggerated, overdone, overblown, hyperbolic, bombastic, grandiose"
"膜","まく","membrane, film"
"論理","ろんり","logic"
"右腕","みぎうで, うわん","right arm; right-hand man, right hand, right-hand person; right-handed pitcher"
"翻訳","ほんやく","translation; deciphering, decoding; translation"
"衝突","しょうとつ","collision, crash, impact, running into; clash, skirmish, conflict, discord, quarrel, brush"
"託す","たくす","to entrust (someone) with, to leave (a matter) with someone, to place under someone's care; to have someone deliver (a message, parcel, etc.), to send (through someone), to leave (a message) with someone; to use (something) to express (one's feelings, opinion, etc.), to express in the form of (something); to use as a pretext"
"免れる","まぬがれる, まぬかれる","to escape (disaster, death, etc.), to be saved from, to be rescued from; to avoid (e.g. punishment), to evade (e.g. responsibility), to avert, to elude, to be exempted from"
"キリスト教","キリストきょう","Christianity"
"数百","すうひゃく","several hundred, hundreds (of)"
"","トランク","suitcase, trunk; trunk (of a car), boot; (trunk) line"
"散らばる","ちらばる","to be scattered about, to disperse, to be littered (with)"
"躊躇","ちゅうちょ","hesitation, indecision, vacillation"
"破滅","はめつ","ruin, destruction, fall"
"整備","せいび","maintenance, servicing; putting in place, development, improvement, preparation, provision, equipping, outfitting"
"学園","がくえん","educational institution, school, academy, campus"
"","コンピュータ, コンピューター","computer"
"神話","しんわ","myth, mythology"
"","ルート","route, path; channel (e.g. sales, distribution)"
"費用","ひよう","cost, expense"
"武装","ぶそう","arms, armament, taking up arms, arming oneself"
"上半身","じょうはんしん, かみはんしん","upper half of the body, upper body"
"苦悩","くのう","(mental) agony, anguish, suffering, distress"
"白状","はくじょう","confession"
"人質","ひとじち","hostage"
"表紙","ひょうし","cover (of a book, magazine, etc.), binding; to appear on the cover of a magazine"
"","プレゼント","present, gift"
"統一","とういつ","unity, consolidation, uniformity, unification, compatible"
"早朝","そうちょう","early morning"
"","スパイ","spy, spying"
"禁じる","きんじる","to forbid, to ban, to prohibit; to suppress (a feeling, laughter, etc.), to hold back (e.g. tears)"
"少尉","しょうい","second lieutenant, sublieutenant, ensign"
"夏休み","なつやすみ","summer vacation, summer holiday"
"募る","つのる","to become stronger, to grow in intensity, to grow violent, to become worse; to invite contributions, etc., to solicit help, participation, etc., to recruit (e.g. soldiers)"
"石段","いしだん","(flight of) stone steps, stone stairway"
"報道","ほうどう","report (of news), reporting, news, information, (media) coverage"
"左腕","さわん, ひだりうで","left arm; left-handed (baseball pitcher)"
"真理","しんり","truth"
"憎しみ","にくしみ","hatred"
"職員","しょくいん","staff member, employee, worker, personnel"
"直に","じかに","directly, in person, firsthand"
"毎晩","まいばん","every night"
"熟","つくづく, つくつく, つくずく","deeply, keenly, severely, completely, utterly; intently, carefully, closely, attentively"
"本能","ほんのう","instinct"
"薄れる","うすれる","to fade, to become dim"
"月光","げっこう","moonlight, moonbeam"
"液体","えきたい","liquid"
"賢明","けんめい","wise, sensible, well-advised, intelligent, sagacious, prudent"
"切ない","せつない","painful, heartrending, trying; oppressive, suffocating, miserable"
"乳","ちち, ち","milk; breast; loop; decorative bump (on a hanging bell)"
"言うまでもない","いうまでもない, ゆうまでもない","goes without saying, needless to say, obvious"
"実力","じつりょく","(real) ability, true strength, merit, efficiency, competency; arms, force"
"神聖","しんせい","holiness, sacredness, sanctity, dignity"
"一流","いちりゅう","first-class, first-rate, top-flight, top-ranking, leading, eminent, top; characteristic (of), peculiar (to), unique (to); school (e.g. of flower arrangement); one flag, one banner, one streamer"
"","ホステス","hostess; barmaid"
"少将","しょうしょう","major general, rear admiral, air commodore"
"年頃","としごろ","approximate age, apparent age; marriageable age (esp. of a woman), age of maturity, age of adulthood; age (when ...); for years (past), for a long time"
"挑む","いどむ","to challenge to (a fight, game, etc.), to throw down the gauntlet, to contend for; to tackle (e.g. a problem), to attempt, to go after (a prize, record, etc.); to pressure (someone) for sex, to make advances to"
"手に入る","てにはいる","to obtain, to come into possession of, to get hold of, to get one's hands on"
"","ライン","line"
"宮廷","きゅうてい","imperial court, royal court"
"玄人","くろうと, くろと","expert, professional, master, connoisseur; woman in the nightlife business, demimondaine, geisha and prostitutes"
"生み出す","うみだす","to create, to bring forth, to produce; to invent, to think up and bring into being; to give birth to, to bear"
"別人","べつじん, べつにん","different person, another person, someone else, changed man"
"","グリーン, グリン","green (colour); green (energy, car, etc.), environmentally friendly; greenland, green space, lawn; green, putting green"
"各地","かくち","each place, every place, various places, all parts (of the country, world, etc.)"
"青","あお","blue, azure; green; green light (traffic); black (horse coat color); blue 5-point card; immature, unripe, young"
"安定","あんてい","stability, steadiness, consistency, equilibrium, balance, composure; stable"
"","スタッフ","staff, staff member"
"編集者","へんしゅうしゃ","editor (in publishing, etc.)"
"あっという間に","あっというまに","in an instant, in a flash, in the blink of an eye, in no time at all, just like that"
"良さ","よさ","merit, virtue, good quality"
"世界中","せかいじゅう","around the world, throughout the world"
"比較的","ひかくてき","comparatively, relatively"
"一団","いちだん","body, group, party, gang, troupe, troop"
"画","かく","stroke (of a kanji)"
"４００","よんひゃく","400, four hundred"
"銃声","じゅうせい","sound of a gunshot, report of a gun"
"漢字","かんじ","kanji, Chinese character"
"仕業","しわざ","deed (esp. negative), act, action, one's doing, one's work"
"所有","しょゆう","one's possessions, ownership"
"休める","やすめる","to rest, to suspend, to give relief"
"引き抜く","ひきぬく","to extract, to pull out, to draw out, to uproot; to headhunt, to lure away, to poach, to entice"
"週","しゅう","week"
"社会的","しゃかいてき","social, societal, societary"
"打ち込む","うちこむ","to drive in (a nail, stake, etc.), to hammer in; to hit (a ball, etc.), to drive, to smash; to fire into, to shoot into; to input (data), to enter; to devote oneself to, to be absorbed in, to be (really) into, to be enthusiastic about, to put heart and soul into, to throw oneself into, to go head over heels for; to practice hitting (baseball, tennis, etc.); to hit (an opponent in kendo, boxing, etc.), to get a blow in; to invade one's opponent's territory, to place a stone in an opponent's formation; to pour (concrete, etc.) into a form"
"","ぽかん, ポカン, ぱかん, パカン","vacantly, blankly, absentmindedly; openmouthed, with one's mouth wide-open, gaping, flabbergasted; with a whack, with a thump"
"出張","しゅっちょう","business trip, official trip"
"今頃","いまごろ","about this time, about now"
"和","わ","sum; harmony, peace; Japan, Japanese-style"
"向こう側","むこうがわ","other side, opposite side, other party"
"部落","ぶらく","hamlet, subunit of village; burakumin area"
"引っ越す","ひっこす","to move (house), to change residence"
"処刑","しょけい","execution"
"爽やか","さわやか","fresh, refreshing, invigorating, pleasant, delightful; clear (voice), fluent (speech), eloquent"
"建築","けんちく","construction, architecture (of buildings)"
"精一杯","せいいっぱい","the best one can do, one's best effort; with all one's might, to the best of one's ability, as hard as possible"
"到達","とうたつ","reaching, attaining, arrival"
"暦","こよみ, れき","calendar, almanac"
"他者","たしゃ","another person, others"
"長年","ながねん","many years, a long time"
"","ませんか","won't (hasn't, isn't, doesn't, etc.); won't you"
"無茶","むちゃ, むっちゃ","absurd, unreasonable, ridiculous; rash, reckless; excessive, immoderate, extreme; very, extremely, excessively"
"所属","しょぞく","belonging to (a group, organization, etc.), affiliation (with), being attached to, being under the control of, serving (in the military, congress, etc.)"
"婿","むこ","husband, groom; (one's) son-in-law"
"芸者","げいしゃ","geisha, professional female entertainer, usu. at traditional banquets"
"その辺","そのへん","around there, near there; or thereabouts, or so; such a matter, such a thing"
"飛び降りる","とびおりる","to jump down, to leap down, to jump off, to leap off"
"大騒ぎ","おおさわぎ","clamour, clamor, uproar, tumult, furore, furor"
"週刊誌","しゅうかんし","weekly (publication), weekly magazine, weekly journal"
"砂糖","さとう","sugar"
"物事","ものごと","things, everything"
"に限って","にかぎって","particularly, only, in the case of"
"大方","おおかた","large part, greater part, majority; people in general, general public, public at large; mostly, for the most part, almost, nearly; probably, maybe, perhaps"
"仕立てる","したてる","to tailor, to make (clothing); to train, to bring up; to make it seem like, to pass off; to turn into a play or movie; to prepare, to send, to despatch"
"郊外","こうがい","suburb, residential area on the outskirt of a city, commuter belt"
"和む","なごむ","to be softened, to calm down"
"","シルク","silk"
"昨年","さくねん","last year"
"若さ","わかさ","youth, youthfulness"
"香り","かおり","aroma, fragrance, scent, smell"
"","ルーム","room"
"厳重","げんじゅう, げんじょう, げんちょう","strict, severe, stringent, rigorous, rigid, firm, strong, secure"
"後半","こうはん","second half, latter half"
"対抗","たいこう","opposition, rivalry, competition, antagonism"
"お喋り","おしゃべり","chattering, talk, idle talk, chat, chitchat, gossip; chatty, talkative, chatterbox, blabbermouth"
"役立つ","やくだつ","to be useful, to be helpful, to serve the purpose"
"給料","きゅうりょう","salary, wages, pay"
"麻痺","まひ, マヒ","paralysis, palsy, stupor; numbness, loss of sensation; standstill, state of paralysis, inability to take action"
"中隊","ちゅうたい","company, battery, troop"
"出迎える","でむかえる","to meet, to greet"
"上等","じょうとう","superior, first-class, excellent, top quality; (that's) just fine!, bring it on!"
"伝統","でんとう","tradition, convention"
"出世","しゅっせ","success in life, getting ahead, successful career, promotion, climbing the corporate ladder, eminence"
"下値","したね","lowest price"
"繋がる","つながる","to be tied together, to be connected to, to be linked to; to lead to, to be related to; to be related (by blood)"
"愚痴","ぐち, グチ","idle complaint, grumble; moha (ignorance, folly)"
"","しょっちゅう","always, all the time, constantly, frequently, often"
"国境","こっきょう, くにざかい","border (between countries), national border"
"南部","なんぶ","southern part, the south (of a region)"
"問い合わせ","といあわせ","inquiry, query, enquiry"
"自民党","じみんとう","Liberal Democratic Party, LDP"
"天皇","てんのう","Emperor of Japan"
"課税","かぜい","taxation"
"金額","きんがく","amount of money, sum"
"後援","こうえん","support, backing"
"好調","こうちょう","favourable, favorable, promising, satisfactory, in good shape"
"入札","にゅうさつ","bid, tender, bidding"
"任期","にんき","term of office"
"受け入れ","うけいれ","receiving, acceptance, reception"
"兵","へい","(common) soldier, rank and file; army, troops; warfare, strategy"
"軍縮","ぐんしゅく","reduction of armaments, disarmament"
"子会社","こがいしゃ","subsidiary (company)"
"訴え","うったえ","lawsuit, complaint"
"交付","こうふ","delivery, issuance, handing over, granting"
"原案","げんあん","original plan, original bill, original motion, draft"
"地方自治体","ちほうじちたい","local authority, local government, locality, local self-governing body, municipality"
"管理職","かんりしょく","management, managerial position, administrative post, person in a managerial position"
"採択","さいたく","adoption, selection, choice"
"保守党","ほしゅとう","Conservative Party"
"頼り","たより","reliance, dependence"
"立ち入り","たちいり","entering, going into"
"上がり","あがり","rise, increase, ascent; income, takings, earnings, proceeds, (crop) yield, return, profit; completion, end, finish; end result (e.g. of crafts), how something comes out, finish; finishing (in a board or card game, etc.); green tea (esp. in a sushi restaurant); after (rain, illness, etc.); ex- (e.g. ex-bureaucrat), former"
"再選","さいせん","re-election, reelection"
"卓球","たっきゅう","table tennis, ping-pong"
"使い","つかい","errand, mission, going on an errand; messenger, bearer, errand boy, errand girl; familiar spirit; use, usage, user, trainer, tamer, handler, charmer"
"条件付き","じょうけんつき","conditional, qualified, with conditions attached"
"接戦","せっせん","close contest, close match, close game, close race; close combat"
"水曜","すいよう","Wednesday"
"慢性","まんせい","chronic (illness)"
"為替相場","かわせそうば","exchange rates"
"種子","しゅし","seed, pit"
"母国","ぼこく","one's home country, one's homeland"
"効率的","こうりつてき","efficient"
"再検討","さいけんとう","re-examination, review, reconsideration, reappraisal"
"相手取る","あいてどる","to challenge (esp. in a lawsuit), to take on an opponent (in negotiations, contest, etc.)"
"博覧会","はくらんかい","exhibition, exposition, expo, fair"
"避妊","ひにん","contraception, birth control"
"仕上げ","しあげ","finish, finishing, finishing touches"
"急落","きゅうらく","sudden fall, sharp fall, sudden drop, sharp drop"
"死亡率","しぼうりつ","death rate, mortality rate"
"紫外線","しがいせん","ultraviolet rays, ultraviolet radiation, UV radiation"
"出火","しゅっか","outbreak of fire"
"組み立て","くみたて","construction, framework, erection, assembly, organization, organisation"
"国際人","こくさいじん","internationally minded person, cosmopolitan, cosmopolite, citizen of the world; international celebrity"
"励まし","はげまし","encouragement, cheering on"
"建設的","けんせつてき","constructive"
"抗生物質","こうせいぶっしつ","antibiotic"
"誘い","さそい, いざない","invitation, introduction; temptation"
"支配的","しはいてき","dominant, ruling"
"弁論","べんろん","discussion, debate, argument"
"原材料","げんざいりょう","raw materials, ingredients"
"将来性","しょうらいせい","future prospects, promise"
"身体障害者","しんたいしょうがいしゃ","(physically) disabled person, person with a physical disability"
"備え","そなえ","preparation, provision, guarding"
"評決","ひょうけつ","decision, verdict"
"親しみ","したしみ","intimacy, affection, familiarity"
"好況","こうきょう","prosperous (economic) conditions, favourable conditions, (economic) boom, thriving business, brisk market"
"旨","むね","principle, aim, main purpose, central part, pillar; purport, gist, drift, meaning; instructions, orders, intention, wishes"
"免職","めんしょく","dismissal, sacking, discharge"
"点差","てんさ","point spread, point difference"
"叫び","さけび","shout, cry, outcry, yell, shriek, scream"
"生死","せいし, しょうじ, しょうし","life and death, life or death; samsara (cycle of death and rebirth); death"
"音質","おんしつ","tone quality, sound quality"
"酔い","よい, えい","drunkenness, intoxication; motion sickness, travel sickness"
"滞納","たいのう","falling behind (with a payment), being in arrears, non-payment, default, delinquency"
"撲滅","ぼくめつ","eradication, extermination, destruction, suppression"
"哀悼","あいとう","condolence, regret, tribute, sorrow, sympathy, lament"
"確約","かくやく","firm promise, definite promise"
"服役","ふくえき","penal servitude, serving time in prison; military service; forced labor, compulsory service"
"定期券","ていきけん","commuter pass, season ticket"
"片道","かたみち","one-way (trip); one-way ticket"
"炎症","えんしょう","inflammation, irritation"
"味付け","あじつけ","seasoning, flavour, flavor"
"折り紙","おりがみ","origami, art of paper folding; hallmark, certificate of authenticity"
"上向き","うわむき, うえむき","pointing up, pointing upward, upturn, uptrend, upward tendency"
"生年月日","せいねんがっぴ","birth date, date of birth, DOB"
"文房具","ぶんぼうぐ","stationery"
"防水","ぼうすい","waterproofing, making watertight"
"悪性","あくせい","malignant (cancer), virulent, pernicious (anemia, anaemia)"
"繰り上げる","くりあげる","to move up, to advance"
"刻々","こっこく, こくこく","moment by moment, hour by hour"
"史学","しがく","study of history"
"送迎","そうげい","seeing off and meeting on return"
"好景気","こうけいき","good times, boom, (wave of) prosperity"
"熱湯","ねっとう","boiling water"
"永続","えいぞく","permanence, continuation"
"英訳","えいやく","English translation"
"読み物","よみもの","reading matter, reading material"
"沸かす","わかす","to boil, to heat (a liquid), to prepare (a bath, hot drink); to excite, to rouse, to stir"
"会計年度","かいけいねんど","fiscal year"
"降雪","こうせつ","snowfall, snow"
"高給","こうきゅう","high salary"
"交じり","まじり","mixed with, mingled with, interspersed with, dashed with, sprinkled with"
"教育的","きょういくてき","educational, instructive"
"潤い","うるおい","moisture, damp, wetness; richness, warmth, interest, taste, charm; financial leeway, gains, profit; blessing, grace, favour, favor"
"歯磨き","はみがき","dental brushing, brushing one's teeth; dentifrice, toothpaste, tooth powder"
"急ぎ","いそぎ","haste, hurry, expedition, speed, dispatch"
"世界大戦","せかいたいせん","world war"
"政敵","せいてき","political opponent"
"生化学","せいかがく","biochemistry"
"受取人","うけとりにん","recipient (e.g. of mail), addressee, payee, beneficiary"
"耐久性","たいきゅうせい","durability"
"乾季","かんき","dry season"
"脚色","きゃくしょく","dramatization (e.g. of a novel), dramatisation, adaptation (for the stage or screen); embellishment (of the facts), exaggeration, dramatization, embroidery"
"貸借","たいしゃく","loan, debit and credit, lending and borrowing"
"独学","どくがく","self-education, self-instruction, self-study"
"品切れ","しなぎれ","out of stock, sold out"
"休校","きゅうこう","(temporary) closure of school"
"特売","とくばい","special sale, bargain sale"
"多め","おおめ","somewhat larger (amount), quite a lot, a little more (than usual), a little extra"
"流行歌","りゅうこうか","popular song, hit song"
"一喜一憂","いっきいちゆう","alternating between happiness and anxiety, swinging between joy and sorrow, being glad and sad by turns, oscillating between optimism and pessimism"
"寒波","かんぱ","cold wave"
"力持ち","ちからもち","muscleman, strong man"
"甚大","じんだい","very great, enormous, serious"
"飼い犬","かいいぬ","pet dog"
"独奏","どくそう","(instrumental) solo, recital"
"氷点下","ひょうてんか","below freezing"
"禁ずる","きんずる","to forbid, to ban, to prohibit; to suppress (a feeling, laughter, etc.), to hold back (e.g. tears)"
"偶数","ぐうすう","even number"
"不得意","ふとくい","one's weak point"
"水浸し","みずびたし","submersion, inundation, being flooded"
"銘記","めいき","keep in mind, take note of, remember"
"奇数","きすう","odd number"
"先天的","せんてんてき","inborn, innate, inherent, congenital, hereditary; a priori"
"返金","へんきん","refund, repayment, reimbursement"
"穀類","こくるい","grains"
"主語","しゅご","subject"
"毎時","まいじ","every hour, hourly"
"局番","きょくばん","telephone exchange number"
"平方メートル","へいほうメートル","square metre, square meter"
"重要視","じゅうようし","regarding highly, attaching importance to"
"薄着","うすぎ","being lightly dressed"
"弁償","べんしょう","compensation, indemnification, reparation, restitution, recompense"
"隣り合う","となりあう","to adjoin each other, to sit side by side"
"湿疹","しっしん","eczema, rash"
"良し悪し","よしあし, よしわるし","right or wrong, good or bad, quality, suitability; having both merits and demerits, having both advantages and disadvantages"
"言い表す","いいあらわす","to express (in words); to confess"
"初めまして","はじめまして","nice to meet you, I'm glad to make your acquaintance, how do you do?"
"ばら撒く","ばらまく, バラまく","to scatter, to disseminate (e.g. a rumor), to spread (e.g. germs), to broadcast; to distribute widely (e.g. leaflets), to hand out freely, to spend recklessly"
"","メキメキ, めきめき","remarkably, markedly, rapidly; sound of breaking or creaking"
"","エクスプレス, エキスプレス","express"
"","ハロウィン, ハロウィーン, ハローウィン","Halloween"
"","ルネサンス, ルネッサンス, ルネッサーンス","Renaissance"
"営業時間","えいぎょうじかん","business hours, opening hours, office hours"
"見損なう","みそこなう","to misjudge, to mistake, to misread; to misjudge (someone), to overestimate; to miss seeing, to overlook, to fail to notice"
"工事中","こうじちゅう","under construction"
"瞬く","またたく, まばたく, まだたく","to twinkle (e.g. stars), to flicker, to waver; to blink (one's eyes), to wink, to bat"
"売り切れ","うりきれ","sold-out"
"歩行者","ほこうしゃ","pedestrian, walker"
"母国語","ぼこくご","language of one's country, mother tongue, native language"
"方向音痴","ほうこうおんち","(person with) no sense of direction, poor sense of locality"
"末","まつ","the end (of); powder"
"未成年者","みせいねんしゃ","minor, underage person"
"剥がす","はがす, へがす","to tear off, to peel off, to rip off, to strip off, to skin, to flay, to disrobe, to deprive of, to detach, to disconnect"
"ほうれん草","ほうれんそう, ホウレンソウ","spinach (Spinacia oleracea)"
"貸間","かしま","room to let, room for rent"
"環境保護","かんきょうほご","environmental protection"
"血液検査","けつえきけんさ","blood test, hemanalysis"
"勤務時間","きんむじかん","office hours, business hours, working hours"
"自然環境","しぜんかんきょう","natural environment, (the) environment"
"都市部","としぶ","urban area, urban district"
"新生活","しんせいかつ","new life, fresh start, new routine"
"","すっごい, すんごい, スッゴイ, スンゴイ, スッゴい, スンゴい","terrible, dreadful; amazing (e.g. of strength), great (e.g. of skills), wonderful, terrific; to a great extent, vast (in numbers)"
"定期購読","ていきこうどく","subscription (e.g. to a magazine)"
"","エレクトロニクス","electronics"
"","オーク","oak"
"","カウボーイ, カーボーイ","cowboy"
"","ギプス, ギブス","plaster cast, cast; gypsum, plaster of Paris"
"","クロアチア","Croatia"
"","コネ","connection, pull"
"","シェア","sharing, share (on social media); market share"
"","ショーウィンドウ, ショーウインドー, ショーウィンドー, ショーウインドウ, ショー・ウィンドウ, ショー・ウインドー, ショー・ウィンドー, ショー・ウインドウ","display window, shop window, store window"
"","ショッピングモール, ショッピング・モール","shopping mall"
"","シンクロ","synchronization; synchronized swimming"
"","スペル","spelling"
"","チャーター","charter"
